Id,PostTypeId,Tags,AnswerCount,CreationDate,TagName,Count
"71032","2","","","2008-09-16 10:28:45","",""
"71036","1","<scrum>","15","2008-09-16 10:29:28","",""
"71039","2","","","2008-09-16 10:29:43","tsql-parser","10"
"71043","2","","","2008-09-16 10:30:11","spring-data-document","9"
"71045","2","","","2008-09-16 10:30:31","jaxb2-basics","72"
"71055","2","","","2008-09-16 10:31:37","swt-awt","38"
"71056","2","","","2008-09-16 10:31:42","albireo","3"
"71057","1","<perl><obfuscation>","15","2008-09-16 10:31:50","",""
"71060","2","","","2008-09-16 10:32:09","",""
"71061","2","","","2008-09-16 10:32:19","",""
"71063","2","","","2008-09-16 10:32:48","",""
"71065","1","<user-interface><mfc><stingray>","3","2008-09-16 10:32:56","key-generator","107"
"71069","1","<maven><output><verbosity>","10","2008-09-16 10:34:05","",""
"71070","2","","","2008-09-16 10:34:20","squeel","128"
"71072","2","","","2008-09-16 10:35:01","",""
"71074","1","<css><firefox>","25","2008-09-16 10:35:13","",""
"71077","1","<c#><encryption><compression>","9","2008-09-16 10:36:31","hamlet","87"
"71078","2","","","2008-09-16 10:36:52","ssha","18"
"71082","2","","","2008-09-16 10:37:00","annotatedtimeline","32"
"71084","2","","","2008-09-16 10:37:07","pelops","27"
"71085","2","","","2008-09-16 10:37:11","",""
"71086","2","","","2008-09-16 10:37:40","",""
"71087","2","","","2008-09-16 10:37:58","",""
"71090","2","","","2008-09-16 10:38:24","",""
"71091","2","","","2008-09-16 10:38:31","nszombies","21"
"71092","1","<asp.net>","5","2008-09-16 10:38:45","",""
"71094","2","","","2008-09-16 10:39:04","",""
"71097","2","","","2008-09-16 10:39:50","",""
"71099","2","","","2008-09-16 10:40:07","",""
"71101","2","","","2008-09-16 10:40:31","connectexception","77"
"71102","2","","","2008-09-16 10:40:38","rebol3","208"
"71103","2","","","2008-09-16 10:40:50","",""
"71104","2","","","2008-09-16 10:41:03","minikanren","72"
"71105","2","","","2008-09-16 10:41:08","dynamic-sizing","29"
"71107","2","","","2008-09-16 10:41:14","igbinary","20"
"71108","1","<c++><pointers>","8","2008-09-16 10:41:21","",""
"71109","2","","","2008-09-16 10:41:37","",""
"71115","2","","","2008-09-16 10:42:07","",""
"71116","2","","","2008-09-16 10:42:23","tspan","56"
"71118","1","<jquery><internet-explorer>","4","2008-09-16 10:42:46","q-learning","452"
"71121","2","","","2008-09-16 10:43:16","uiswipegesturerecognizer","536"
"71123","2","","","2008-09-16 10:43:37","",""
"71132","2","","","2008-09-16 10:45:43","",""
"71133","2","","","2008-09-16 10:45:44","",""
"71134","2","","","2008-09-16 10:46:09","",""
"71135","2","","","2008-09-16 10:46:41","jslint4java","13"
"71136","2","","","2008-09-16 10:46:58","",""
"71138","2","","","2008-09-16 10:47:40","cfpdfform","13"
"71141","2","","","2008-09-16 10:48:30","memoryview","153"
"71142","2","","","2008-09-16 10:48:30","python-3.3","1133"
"71143","2","","","2008-09-16 10:48:55","abstract-action","24"
"71144","1","<jakarta-ee><remoting><jms>","3","2008-09-16 10:49:01","",""
"71147","2","","","2008-09-16 10:49:13","",""
"71149","1","<c#><.net><winforms><menu>","2","2008-09-16 10:49:24","facebook-ui","47"
"71150","2","","","2008-09-16 10:49:29","",""
"71151","1","<python><import>","8","2008-09-16 10:49:36","dot2tex","8"
"71154","2","","","2008-09-16 10:50:04","",""
"71155","2","","","2008-09-16 10:50:12","",""
"71157","1","<f#><functional-programming>","3","2008-09-16 10:50:58","pgdb","19"
"71158","2","","","2008-09-16 10:51:08","",""
"71159","2","","","2008-09-16 10:51:10","",""
"71160","2","","","2008-09-16 10:51:29","jasig","151"
"71161","2","","","2008-09-16 10:51:40","",""
"71162","2","","","2008-09-16 10:51:41","xubuntu","82"
"71163","1","<svn><ftp><hook><web-deployment>","11","2008-09-16 10:51:46","",""
"71164","2","","","2008-09-16 10:51:47","",""
"71166","1","<sql-server>","1","2008-09-16 10:51:58","",""
"71168","2","","","2008-09-16 10:52:39","spring-amqp","1665"
"71171","2","","","2008-09-16 10:53:29","",""
"71172","2","","","2008-09-16 10:53:51","",""
"71174","2","","","2008-09-16 10:54:05","",""
"71175","2","","","2008-09-16 10:54:07","",""
"71176","2","","","2008-09-16 10:54:21","",""
"71178","2","","","2008-09-16 10:54:24","",""
"71179","2","","","2008-09-16 10:54:37","",""
"71180","1","<excel><vba>","14","2008-09-16 10:54:53","ibm-rad-7.5","16"
"71182","2","","","2008-09-16 10:54:58","dvb","89"
"71183","2","","","2008-09-16 10:55:17","ws-client","63"
"71186","2","","","2008-09-16 10:55:20","",""
"71188","2","","","2008-09-16 10:55:42","",""
"71189","2","","","2008-09-16 10:55:57","storyq","9"
"71190","2","","","2008-09-16 10:56:04","ibexpert","39"
"71191","2","","","2008-09-16 10:56:05","cassini-dev","16"
"71192","2","","","2008-09-16 10:56:06","",""
"71193","2","","","2008-09-16 10:56:09","gst-launch","108"
"71194","2","","","2008-09-16 10:56:15","ddd-service","91"
"71195","1","<c#><.net><obfuscation>","16","2008-09-16 10:56:35","",""
"71196","2","","","2008-09-16 10:56:47","kissxml","31"
"71197","2","","","2008-09-16 10:56:52","",""
"71198","1","<windows><audio><windows-vista><shoutcast><mixer>","4","2008-09-16 10:57:17","maven-enforcer-plugin","116"
"71200","2","","","2008-09-16 10:57:18","",""
"71201","1","<c#><web-services><high-load>","7","2008-09-16 10:57:40","",""
"71203","1","<windows-installer><inno-setup>","10","2008-09-16 10:58:14","",""
"71204","1","<sql-server><sql-server-express>","2","2008-09-16 10:58:21","",""
"71209","2","","","2008-09-16 10:58:51","",""
"71210","2","","","2008-09-16 10:58:52","mainbundle","41"
"71214","2","","","2008-09-16 10:59:13","openplug","3"
"71215","2","","","2008-09-16 10:59:22","aspect","445"
"71223","1","<php><typo3>","2","2008-09-16 11:00:39","",""
"71226","1","<winforms><datagridview><datagridviewcheckboxcell>","3","2008-09-16 11:01:22","",""
"71227","2","","","2008-09-16 11:01:32","emr","1157"
"71231","2","","","2008-09-16 11:02:59","webimage","34"
"71232","2","","","2008-09-16 11:03:08","",""
"71234","2","","","2008-09-16 11:03:38","",""
"71235","2","","","2008-09-16 11:03:38","",""
"71236","2","","","2008-09-16 11:03:40","",""
"71237","2","","","2008-09-16 11:03:42","",""
"71239","1","<mobile><lua><brew-framework>","3","2008-09-16 11:04:30","",""
"71240","2","","","2008-09-16 11:04:47","",""
"71241","2","","","2008-09-16 11:05:07","mission-control","26"
"71242","2","","","2008-09-16 11:05:11","",""
"71243","2","","","2008-09-16 11:05:21","",""
"71247","2","","","2008-09-16 11:05:56","sjax","7"
"71248","1","<gdb>","2","2008-09-16 11:06:10","android-alertdialog","5705"
"71250","2","","","2008-09-16 11:06:33","",""
"71251","2","","","2008-09-16 11:06:36","",""
"71252","2","","","2008-09-16 11:06:37","lirc","75"
"71253","2","","","2008-09-16 11:06:44","",""
"71254","1","<internet-explorer><internet-explorer-6><java><plugins>","8","2008-09-16 11:07:28","jpa-1.0","21"
"71257","1","<c#><.net>","5","2008-09-16 11:07:34","",""
"71260","2","","","2008-09-16 11:08:03","",""
"71261","2","","","2008-09-16 11:08:03","",""
"71264","2","","","2008-09-16 11:08:33","",""
"71268","2","","","2008-09-16 11:09:05","",""
"71269","2","","","2008-09-16 11:09:34","",""
"71272","2","","","2008-09-16 11:09:52","",""
"71273","1","<project-management><project-planning><time-management>","30","2008-09-16 11:09:53","",""
"71274","2","","","2008-09-16 11:10:02","mybb","209"
"71276","2","","","2008-09-16 11:10:42","clojurescript","2319"
"71277","1","<mobile><brew-framework><brewmp>","3","2008-09-16 11:10:48","",""
"71280","2","","","2008-09-16 11:11:09","",""
"71281","2","","","2008-09-16 11:11:18","",""
"71282","2","","","2008-09-16 11:11:27","",""
"71283","2","","","2008-09-16 11:11:48","",""
"71285","2","","","2008-09-16 11:12:02","zigzag","56"
"71288","2","","","2008-09-16 11:12:55","",""
"71289","2","","","2008-09-16 11:13:10","",""
"71290","2","","","2008-09-16 11:13:16","android-optionsmenu","366"
"71292","2","","","2008-09-16 11:13:38","",""
"71294","2","","","2008-09-16 11:13:57","",""
"71295","2","","","2008-09-16 11:14:08","",""
"71296","2","","","2008-09-16 11:14:22","android-overscoll","24"
"71297","2","","","2008-09-16 11:14:23","",""
"71298","2","","","2008-09-16 11:14:26","",""
"71301","2","","","2008-09-16 11:15:15","alertview","87"
"71302","2","","","2008-09-16 11:15:33","jscript-10","5"
"71304","2","","","2008-09-16 11:15:40","",""
"71306","1","<asp.net><page-lifecycle><measurement><transmission>","5","2008-09-16 11:15:51","defaulttablemodel","368"
"71307","2","","","2008-09-16 11:15:55","",""
"71309","1","<javascript><dom><scriptaculous>","2","2008-09-16 11:16:19","onauthorization","5"
"71310","2","","","2008-09-16 11:16:30","",""
"71312","2","","","2008-09-16 11:16:53","system-preferences","58"
"71315","1","<git><branch>","3","2008-09-16 11:17:52","supertab","34"
"71316","2","","","2008-09-16 11:18:03","",""
"71317","2","","","2008-09-16 11:18:22","",""
"71321","2","","","2008-09-16 11:19:26","",""
"71322","2","","","2008-09-16 11:19:26","nxhtml","23"
"71323","1","<vim><replace><escaping><newline><vi>","12","2008-09-16 11:19:39","",""
"71324","2","","","2008-09-16 11:19:46","",""
"71326","2","","","2008-09-16 11:19:54","",""
"71327","2","","","2008-09-16 11:19:58","deviceiocontrol","120"
"71328","1","<php><security><xss>","20","2008-09-16 11:20:02","generic-foreign-key","112"
"71329","2","","","2008-09-16 11:20:13","",""
"71331","2","","","2008-09-16 11:20:20","",""
"71332","1","<eclipse><agile-processes>","2","2008-09-16 11:20:20","",""
"71334","2","","","2008-09-16 11:21:03","",""
"71336","1","<editor><jedit>","11","2008-09-16 11:21:10","",""
"71340","2","","","2008-09-16 11:21:27","",""
"71342","2","","","2008-09-16 11:21:34","itextpdf","220"
"71343","2","","","2008-09-16 11:21:34","odftoolkit","30"
"71344","2","","","2008-09-16 11:22:02","",""
"71347","2","","","2008-09-16 11:22:56","",""
"71348","2","","","2008-09-16 11:23:02","",""
"71349","2","","","2008-09-16 11:23:04","",""
"71350","2","","","2008-09-16 11:23:20","titanium-mobile","1784"
"71351","2","","","2008-09-16 11:23:27","data-cube","56"
"71353","2","","","2008-09-16 11:23:46","",""
"71355","2","","","2008-09-16 11:24:19","",""
"71358","2","","","2008-09-16 11:24:39","",""
"71359","2","","","2008-09-16 11:24:50","",""
"71363","2","","","2008-09-16 11:25:14","",""
"71365","1","<svn><version-control>","3","2008-09-16 11:25:28","",""
"71370","2","","","2008-09-16 11:26:20","mvccontrib-3","3"
"71371","2","","","2008-09-16 11:26:31","",""
"71372","2","","","2008-09-16 11:26:42","",""
"71374","1","<c#><windows><performance>","6","2008-09-16 11:27:07","heapshot","8"
"71376","2","","","2008-09-16 11:27:30","",""
"71378","2","","","2008-09-16 11:28:05","accpac","23"
"71379","2","","","2008-09-16 11:28:05","fxcomposer","3"
"71380","2","","","2008-09-16 11:28:13","",""
"71381","1","<ant><build-automation><rake>","4","2008-09-16 11:28:46","",""
"71383","2","","","2008-09-16 11:28:56","",""
"71386","2","","","2008-09-16 11:29:51","",""
"71387","2","","","2008-09-16 11:30:02","solritas","5"
"71388","2","","","2008-09-16 11:30:32","",""
"71389","2","","","2008-09-16 11:31:06","ctlineref","7"
"71392","2","","","2008-09-16 11:31:17","",""
"71393","2","","","2008-09-16 11:31:21","",""
"71394","2","","","2008-09-16 11:31:31","methodimplattribute","3"
"71395","2","","","2008-09-16 11:31:34","",""
"71396","2","","","2008-09-16 11:31:36","external-methods","4"
"71397","2","","","2008-09-16 11:31:45","hypermedia","123"
"71399","2","","","2008-09-16 11:31:57","",""
"71401","2","","","2008-09-16 11:32:17","",""
"71403","2","","","2008-09-16 11:32:51","",""
"71405","2","","","2008-09-16 11:33:06","css-paged-media","99"
"71406","2","","","2008-09-16 11:33:12","",""
"71408","2","","","2008-09-16 11:33:22","log4c","14"
"71410","2","","","2008-09-16 11:33:48","ajaxuploader","22"
"71412","2","","","2008-09-16 11:34:41","",""
"71413","1","<sql><voting>","3","2008-09-16 11:34:43","",""
"71415","2","","","2008-09-16 11:34:47","",""
"71416","1","<c++><enums><forward-declaration>","20","2008-09-16 11:34:53","sql-server-ce-3.5","74"
"71417","1","<vim>","5","2008-09-16 11:34:58","emit","391"
"71418","2","","","2008-09-16 11:35:00","typebuilder","50"
"71419","1","<delphi><with-statement>","17","2008-09-16 11:35:04","multimarkdown","55"
"71421","2","","","2008-09-16 11:35:55","gnonlin","7"
"71422","2","","","2008-09-16 11:35:56","opensl","193"
"71423","1","<.net><winforms><datagridview><user-interface>","2","2008-09-16 11:36:09","",""
"71425","2","","","2008-09-16 11:36:57","",""
"71426","2","","","2008-09-16 11:37:03","",""
"71428","2","","","2008-09-16 11:37:29","",""
"71429","1","<desktop><virtualization><remote-desktop><system-administration><vdi>","6","2008-09-16 11:37:39","",""
"71430","2","","","2008-09-16 11:37:54","font-smoothing","25"
"71431","2","","","2008-09-16 11:38:17","google-custom-search","990"
"71432","2","","","2008-09-16 11:38:27","view-bound","9"
"71434","2","","","2008-09-16 11:38:57","coffeekup","14"
"71436","2","","","2008-09-16 11:39:27","uideviceorientation","135"
"71438","2","","","2008-09-16 11:40:48","software-lifecycle","7"
"71439","2","","","2008-09-16 11:40:58","",""
"71440","1","<c#><asp.net><visual-studio><properties><attributes>","3","2008-09-16 11:41:03","",""
"71442","2","","","2008-09-16 11:41:17","tokend","5"
"71443","2","","","2008-09-16 11:41:22","",""
"71444","2","","","2008-09-16 11:41:23","",""
"71445","2","","","2008-09-16 11:41:29","marmalade","246"
"71446","2","","","2008-09-16 11:41:42","",""
"71447","2","","","2008-09-16 11:41:43","",""
"71448","2","","","2008-09-16 11:41:55","",""
"71449","2","","","2008-09-16 11:42:22","clearinterval","664"
"71450","2","","","2008-09-16 11:42:23","video-effects","19"
"71451","2","","","2008-09-16 11:42:27","",""
"71454","2","","","2008-09-16 11:43:03","",""
"71457","2","","","2008-09-16 11:43:18","mediarecorder","1099"
"71458","2","","","2008-09-16 11:43:24","webkit-transform","101"
"71459","2","","","2008-09-16 11:43:38","",""
"71462","2","","","2008-09-16 11:44:02","compass-lucene","80"
"71464","2","","","2008-09-16 11:44:11","",""
"71466","2","","","2008-09-16 11:44:14","",""
"71468","1","<java><python><command-line><ocsp>","5","2008-09-16 11:44:28","",""
"71469","1","<java><spring><enums><maps>","5","2008-09-16 11:44:28","",""
"71470","2","","","2008-09-16 11:44:34","",""
"71471","2","","","2008-09-16 11:44:41","",""
"71474","2","","","2008-09-16 11:45:40","",""
"71475","1","<c++><windows><shell32>","2","2008-09-16 11:45:43","resharper-sdk","28"
"71476","1","<ssis><etl><hyperion><essbase>","3","2008-09-16 11:46:03","bank-conflict","48"
"71477","2","","","2008-09-16 11:46:07","viber","216"
"71478","1","<php><class>","8","2008-09-16 11:46:15","setitimer","29"
"71479","2","","","2008-09-16 11:46:28","jacoco","1930"
"71481","2","","","2008-09-16 11:46:57","performselector","237"
"71482","2","","","2008-09-16 11:47:02","nul","181"
"71483","2","","","2008-09-16 11:47:16","sharedsizegroup","18"
"71484","2","","","2008-09-16 11:47:20","virtual-tour","26"
"71485","2","","","2008-09-16 11:47:33","android-calendar","994"
"71487","2","","","2008-09-16 11:47:49","trellis","60"
"71488","1","<sql-server><reporting-services>","5","2008-09-16 11:47:52","object-slicing","223"
"71489","2","","","2008-09-16 11:48:06","sun-codemodel","83"
"71490","2","","","2008-09-16 11:48:25","c#-code-model","13"
"71491","1","<java><html><html-content-extraction>","10","2008-09-16 11:48:33","",""
"71492","2","","","2008-09-16 11:48:33","",""
"71493","2","","","2008-09-16 11:48:36","",""
"71494","2","","","2008-09-16 11:48:42","",""
"71495","2","","","2008-09-16 11:48:52","",""
"71496","2","","","2008-09-16 11:48:56","",""
"71497","2","","","2008-09-16 11:49:06","systemwrapper","8"
"71498","2","","","2008-09-16 11:49:20","",""
"71499","2","","","2008-09-16 11:50:07","blackberry-os5","14"
"71500","2","","","2008-09-16 11:50:21","",""
"71501","2","","","2008-09-16 11:50:55","",""
"71502","2","","","2008-09-16 11:51:11","",""
"71504","2","","","2008-09-16 11:51:23","java-deployment-toolkit","20"
"71505","2","","","2008-09-16 11:51:27","deployjava","23"
"71508","2","","","2008-09-16 11:51:56","",""
"71509","2","","","2008-09-16 11:52:00","",""
"71510","2","","","2008-09-16 11:52:13","strsep","58"
"71511","2","","","2008-09-16 11:52:50","",""
"71512","2","","","2008-09-16 11:53:33","",""
"71513","1","<windows><perl><debugging><strawberry-perl>","11","2008-09-16 11:53:41","cameracapturetask","31"
"71514","2","","","2008-09-16 11:54:33","pbxproj","35"
"71515","2","","","2008-09-16 11:54:41","",""
"71516","2","","","2008-09-16 11:54:49","",""
"71517","2","","","2008-09-16 11:54:52","",""
"71518","1","<.net><code-analysis><fxcop><public-method>","4","2008-09-16 11:54:53","",""
"71523","2","","","2008-09-16 11:55:47","",""
"71525","1","<topology>","6","2008-09-16 11:56:12","",""
"71526","2","","","2008-09-16 11:56:33","wpa","137"
"71527","2","","","2008-09-16 11:56:34","",""
"71528","2","","","2008-09-16 11:56:43","",""
"71530","2","","","2008-09-16 11:57:03","special-variables","24"
"71531","2","","","2008-09-16 11:57:17","",""
"71532","2","","","2008-09-16 11:57:27","",""
"71533","2","","","2008-09-16 11:57:27","",""
"71534","1","<dependencies><makefile>","2","2008-09-16 11:57:47","xcode4.1","32"
"71536","2","","","2008-09-16 11:58:01","",""
"71537","2","","","2008-09-16 11:58:16","explicit-instantiation","151"
"71538","2","","","2008-09-16 11:58:32","",""
"71539","2","","","2008-09-16 11:58:56","",""
"71541","2","","","2008-09-16 11:59:02","",""
"71542","2","","","2008-09-16 11:59:07","vs-android","19"
"71543","2","","","2008-09-16 11:59:35","",""
"71544","2","","","2008-09-16 11:59:50","",""
"71545","2","","","2008-09-16 11:59:55","exmpp","11"
"71546","2","","","2008-09-16 12:00:08","",""
"71549","2","","","2008-09-16 12:00:26","",""
"71550","2","","","2008-09-16 12:00:33","",""
"71551","2","","","2008-09-16 12:01:09","visual-studio-macros","208"
"71552","2","","","2008-09-16 12:01:20","vlcj","425"
"71553","2","","","2008-09-16 12:01:25","",""
"71558","2","","","2008-09-16 12:02:13","",""
"71559","2","","","2008-09-16 12:02:24","",""
"71560","2","","","2008-09-16 12:03:06","ncqrs","17"
"71561","1","<user-interface><selenium><selenium-rc>","5","2008-09-16 12:03:23","",""
"71562","1","<sql-server><full-text-search>","3","2008-09-16 12:03:30","",""
"71563","1","<sql-server-2005><oracle-database><stored-procedures>","1","2008-09-16 12:03:35","",""
"71564","2","","","2008-09-16 12:03:37","",""
"71565","1","<.net><database><performance>","8","2008-09-16 12:03:49","",""
"71566","1","<xml>","8","2008-09-16 12:04:01","",""
"71567","2","","","2008-09-16 12:04:22","",""
"71568","2","","","2008-09-16 12:04:44","amazon-cloudfront","5061"
"71569","2","","","2008-09-16 12:04:45","",""
"71573","2","","","2008-09-16 12:05:52","stack-corruption","68"
"71574","2","","","2008-09-16 12:06:04","",""
"71575","2","","","2008-09-16 12:06:10","",""
"71576","2","","","2008-09-16 12:06:11","spine.js","181"
"71577","2","","","2008-09-16 12:06:24","",""
"71578","1","<asp.net><ms-access>","2","2008-09-16 12:06:26","",""
"71579","2","","","2008-09-16 12:06:31","datetime-comparison","107"
"71580","2","","","2008-09-16 12:06:53","",""
"71582","2","","","2008-09-16 12:07:55","",""
"71584","2","","","2008-09-16 12:08:02","",""
"71585","1","<java><generics>","4","2008-09-16 12:08:21","",""
"71586","2","","","2008-09-16 12:08:22","",""
"71587","2","","","2008-09-16 12:08:30","",""
"71588","2","","","2008-09-16 12:08:39","",""
"71590","1","<jquery><ajax>","4","2008-09-16 12:08:45","",""
"71591","2","","","2008-09-16 12:08:49","",""
"71593","2","","","2008-09-16 12:09:46","",""
"71595","2","","","2008-09-16 12:10:04","jmesa","18"
"71596","2","","","2008-09-16 12:10:15","",""
"71597","2","","","2008-09-16 12:10:28","",""
"71598","2","","","2008-09-16 12:10:40","",""
"71599","1","<c#><visual-studio-2008><compiler-errors><ikvm>","3","2008-09-16 12:10:59","",""
"71601","2","","","2008-09-16 12:11:19","",""
"71602","1","<asp.net>","1","2008-09-16 12:11:23","system.net.sockets","65"
"71603","2","","","2008-09-16 12:11:23","",""
"71604","2","","","2008-09-16 12:11:49","",""
"71606","2","","","2008-09-16 12:12:04","",""
"71608","1","<c#><.net><development-environment>","8","2008-09-16 12:12:34","",""
"71609","2","","","2008-09-16 12:12:54","",""
"71610","2","","","2008-09-16 12:12:59","",""
"71611","2","","","2008-09-16 12:13:16","",""
"71612","2","","","2008-09-16 12:13:45","fixed-header-tables","138"
"71613","2","","","2008-09-16 12:14:02","",""
"71614","2","","","2008-09-16 12:14:04","filetree","81"
"71615","1","<eclipse><cvs>","2","2008-09-16 12:14:10","",""
"71618","2","","","2008-09-16 12:14:58","",""
"71621","2","","","2008-09-16 12:15:30","",""
"71622","2","","","2008-09-16 12:15:36","log4net-filter","26"
"71623","2","","","2008-09-16 12:15:39","log4net-appender","285"
"71624","2","","","2008-09-16 12:15:43","",""
"71625","1","<java><interface><static>","10","2008-09-16 12:15:45","",""
"71627","2","","","2008-09-16 12:15:51","",""
"71629","2","","","2008-09-16 12:16:05","",""
"71630","2","","","2008-09-16 12:16:22","",""
"71631","2","","","2008-09-16 12:16:31","python-gstreamer","219"
"71632","2","","","2008-09-16 12:16:35","prettyphoto","365"
"71633","2","","","2008-09-16 12:16:55","core-banking","13"
"71634","2","","","2008-09-16 12:16:57","smooks","175"
"71635","2","","","2008-09-16 12:17:07","",""
"71636","2","","","2008-09-16 12:17:10","",""
"71638","2","","","2008-09-16 12:17:27","reindex","478"
"71639","2","","","2008-09-16 12:17:30","kif-framework","81"
"71640","2","","","2008-09-16 12:17:35","android-textattributes","53"
"71642","2","","","2008-09-16 12:18:11","",""
"71643","1","<perl><unix><shell><ksh>","5","2008-09-16 12:18:13","",""
"71644","1","<c#><asp.net-mvc><u2><universe>","3","2008-09-16 12:18:24","actionwebservice","4"
"71645","2","","","2008-09-16 12:18:45","",""
"71647","1","<asp.net><iis><session><global-asax>","4","2008-09-16 12:18:58","query-designer","36"
"71648","2","","","2008-09-16 12:19:17","mutating-table","66"
"71649","2","","","2008-09-16 12:19:55","",""
"71650","2","","","2008-09-16 12:20:01","",""
"71652","2","","","2008-09-16 12:20:24","rhino-unit","2"
"71654","2","","","2008-09-16 12:20:51","",""
"71655","2","","","2008-09-16 12:20:52","",""
"71657","2","","","2008-09-16 12:21:01","",""
"71658","2","","","2008-09-16 12:21:13","",""
"71659","1","<c++><visual-studio><atl><wtl>","5","2008-09-16 12:21:20","nsurlconnectiondelegate","163"
"71662","2","","","2008-09-16 12:21:31","",""
"71664","2","","","2008-09-16 12:21:56","",""
"71665","2","","","2008-09-16 12:22:12","booksleeve","82"
"71667","2","","","2008-09-16 12:22:33","postorder","139"
"71668","2","","","2008-09-16 12:23:00","",""
"71670","2","","","2008-09-16 12:23:20","",""
"71673","2","","","2008-09-16 12:23:34","automapper-2","113"
"71674","2","","","2008-09-16 12:23:38","ostrich","5"
"71675","2","","","2008-09-16 12:23:49","",""
"71676","2","","","2008-09-16 12:23:51","",""
"71678","2","","","2008-09-16 12:23:54","z3","2917"
"71679","2","","","2008-09-16 12:24:03","custom-adapter","981"
"71680","2","","","2008-09-16 12:24:16","spreadsheet-excel-writer","32"
"71683","2","","","2008-09-16 12:24:47","http-delete","553"
"71686","2","","","2008-09-16 12:25:07","unql","6"
"71690","2","","","2008-09-16 12:25:35","",""
"71691","2","","","2008-09-16 12:25:42","transpiler","433"
"71692","1","<java><spring-mvc><module>","7","2008-09-16 12:25:45","firemonkey","4014"
"71693","2","","","2008-09-16 12:25:57","",""
"71694","1","<c#><windows-vista><sidebar>","2","2008-09-16 12:25:57","update-all","36"
"71695","2","","","2008-09-16 12:26:06","",""
"71696","2","","","2008-09-16 12:26:15","",""
"71697","2","","","2008-09-16 12:26:25","",""
"71698","2","","","2008-09-16 12:26:39","",""
"71700","2","","","2008-09-16 12:26:43","",""
"71706","2","","","2008-09-16 12:27:15","",""
"71707","2","","","2008-09-16 12:27:40","",""
"71708","2","","","2008-09-16 12:28:00","silverlight-plugin","11"
"71712","2","","","2008-09-16 12:28:29","",""
"71713","2","","","2008-09-16 12:28:41","",""
"71714","2","","","2008-09-16 12:28:51","",""
"71715","1","<integration><crm><siebel>","3","2008-09-16 12:29:15","",""
"71716","2","","","2008-09-16 12:29:18","",""
"71717","2","","","2008-09-16 12:29:20","",""
"71719","2","","","2008-09-16 12:29:57","",""
"71720","1","<directx><direct3d><lighting>","2","2008-09-16 12:29:59","protected-resource","17"
"71721","2","","","2008-09-16 12:30:00","",""
"71722","1","<visual-studio-2008><tfs><visual-studio-2005>","4","2008-09-16 12:30:07","",""
"71723","2","","","2008-09-16 12:30:17","",""
"71725","2","","","2008-09-16 12:31:07","",""
"71726","2","","","2008-09-16 12:31:09","",""
"71727","2","","","2008-09-16 12:31:11","",""
"71729","2","","","2008-09-16 12:31:19","styleddocument","65"
"71730","2","","","2008-09-16 12:31:22","frama-c","498"
"71733","2","","","2008-09-16 12:31:34","chainability","6"
"71734","2","","","2008-09-16 12:31:38","",""
"71735","2","","","2008-09-16 12:31:41","solandra","28"
"71737","2","","","2008-09-16 12:32:20","bigcouch","23"
"71738","2","","","2008-09-16 12:32:42","commoncrypto","207"
"71740","1","<java><browser><applet><controls>","2","2008-09-16 12:32:56","build-pipeline","162"
"71741","2","","","2008-09-16 12:33:05","",""
"71743","2","","","2008-09-16 12:33:43","",""
"71744","2","","","2008-09-16 12:33:50","",""
"71746","1","<winforms><testing><integration-testing><white-framework>","2","2008-09-16 12:33:57","",""
"71747","2","","","2008-09-16 12:34:57","",""
"71748","2","","","2008-09-16 12:34:58","",""
"71749","1","<svn><migration><cruisecontrol.net>","3","2008-09-16 12:35:07","",""
"71750","2","","","2008-09-16 12:35:22","",""
"71753","2","","","2008-09-16 12:35:42","",""
"71754","2","","","2008-09-16 12:35:43","",""
"71755","1","<java><xml><export><chartfx>","1","2008-09-16 12:36:02","",""
"71756","1","<sql><database><sql-injection>","14","2008-09-16 12:36:16","",""
"71757","2","","","2008-09-16 12:36:45","",""
"71758","2","","","2008-09-16 12:36:47","quantstrat","271"
"71762","2","","","2008-09-16 12:37:35","",""
"71764","2","","","2008-09-16 12:37:43","",""
"71766","1","<delphi>","9","2008-09-16 12:38:14","",""
"71769","2","","","2008-09-16 12:38:59","background-transfer","65"
"71770","2","","","2008-09-16 12:39:17","",""
"71773","2","","","2008-09-16 12:39:31","",""
"71775","1","<database><shell><unix>","8","2008-09-16 12:39:49","",""
"71776","1","<bash><scripting>","9","2008-09-16 12:40:11","",""
"71778","2","","","2008-09-16 12:40:35","",""
"71779","2","","","2008-09-16 12:40:43","",""
"71780","2","","","2008-09-16 12:40:46","scalar-context","10"
"71782","2","","","2008-09-16 12:41:10","",""
"71783","2","","","2008-09-16 12:41:16","",""
"71784","2","","","2008-09-16 12:41:20","roxygen2","672"
"71785","2","","","2008-09-16 12:42:05","",""
"71786","1","<windows><ide><editor>","27","2008-09-16 12:42:21","",""
"71788","1","<emacs><elisp>","3","2008-09-16 12:42:34","",""
"71789","2","","","2008-09-16 12:42:39","",""
"71790","2","","","2008-09-16 12:42:45","",""
"71792","2","","","2008-09-16 12:43:09","",""
"71793","2","","","2008-09-16 12:43:13","",""
"71794","2","","","2008-09-16 12:43:15","pclose","35"
"71795","2","","","2008-09-16 12:43:22","routedeventargs","12"
"71797","2","","","2008-09-16 12:43:46","",""
"71798","2","","","2008-09-16 12:43:50","maven-compiler-plugin","312"
